epoch,train_accuracy,test_accuracy,total_accuracy
9570,1.000000,0.625000,0.906250
9571,1.000000,0.625000,0.906250
9572,1.000000,0.625000,0.906250
9573,1.000000,0.625000,0.906250
9574,1.000000,0.625000,0.906250
9575,1.000000,0.625000,0.906250
9576,1.000000,0.625000,0.906250
9577,1.000000,0.625000,0.906250
9578,1.000000,0.625000,0.906250
9579,1.000000,0.625000,0.906250
9580,1.000000,0.625000,0.906250
9581,1.000000,0.625000,0.906250
9582,1.000000,0.625000,0.906250
9583,1.000000,0.625000,0.906250
9584,1.000000,0.625000,0.906250
9585,1.000000,0.625000,0.906250
9586,1.000000,0.625000,0.906250
9587,1.000000,0.625000,0.906250
9588,1.000000,0.625000,0.906250
9589,1.000000,0.625000,0.906250
9590,1.000000,0.625000,0.906250
9591,1.000000,0.625000,0.906250
9592,1.000000,0.625000,0.906250
9593,1.000000,0.625000,0.906250
9594,1.000000,0.625000,0.906250
9595,1.000000,0.625000,0.906250
9596,1.000000,0.625000,0.906250
9597,1.000000,0.625000,0.906250
9598,1.000000,0.625000,0.906250
9599,1.000000,0.625000,0.906250
9600,1.000000,0.625000,0.906250
9601,1.000000,0.625000,0.906250
9602,1.000000,0.625000,0.906250
9603,1.000000,0.625000,0.906250
9604,1.000000,0.625000,0.906250
9605,1.000000,0.625000,0.906250
9606,1.000000,0.625000,0.906250
9607,1.000000,0.625000,0.906250
9608,1.000000,0.625000,0.906250
9609,1.000000,0.625000,0.906250
9610,1.000000,0.625000,0.906250
9611,1.000000,0.625000,0.906250
9612,1.000000,0.625000,0.906250
9613,1.000000,0.625000,0.906250
9614,1.000000,0.625000,0.906250
9615,1.000000,0.625000,0.906250
9616,1.000000,0.625000,0.906250
9617,1.000000,0.625000,0.906250
9618,1.000000,0.625000,0.906250
9619,1.000000,0.625000,0.906250
9620,1.000000,0.625000,0.906250
9621,1.000000,0.625000,0.906250
9622,1.000000,0.625000,0.906250
9623,1.000000,0.625000,0.906250
9624,1.000000,0.625000,0.906250
9625,1.000000,0.625000,0.906250
9626,1.000000,0.625000,0.906250
9627,1.000000,0.625000,0.906250
9628,1.000000,0.625000,0.906250
9629,1.000000,0.625000,0.906250
9630,1.000000,0.625000,0.906250
9631,1.000000,0.625000,0.906250
9632,1.000000,0.625000,0.906250
9633,1.000000,0.625000,0.906250
9634,1.000000,0.625000,0.906250
9635,1.000000,0.625000,0.906250
9636,1.000000,0.625000,0.906250
9637,1.000000,0.625000,0.906250
9638,1.000000,0.625000,0.906250
9639,1.000000,0.625000,0.906250
9640,1.000000,0.625000,0.906250
9641,1.000000,0.625000,0.906250
9642,1.000000,0.625000,0.906250
9643,1.000000,0.625000,0.906250
9644,1.000000,0.625000,0.906250
9645,1.000000,0.625000,0.906250
9646,1.000000,0.625000,0.906250
9647,1.000000,0.625000,0.906250
9648,1.000000,0.625000,0.906250
9649,1.000000,0.625000,0.906250
9650,1.000000,0.625000,0.906250
9651,1.000000,0.625000,0.906250
9652,1.000000,0.625000,0.906250
9653,1.000000,0.625000,0.906250
9654,1.000000,0.625000,0.906250
9655,1.000000,0.625000,0.906250
9656,1.000000,0.625000,0.906250
9657,1.000000,0.625000,0.906250
9658,1.000000,0.625000,0.906250
9659,1.000000,0.625000,0.906250
9660,1.000000,0.625000,0.906250
9661,1.000000,0.625000,0.906250
9662,1.000000,0.625000,0.906250
9663,1.000000,0.625000,0.906250
9664,1.000000,0.625000,0.906250
9665,1.000000,0.625000,0.906250
9666,1.000000,0.625000,0.906250
9667,1.000000,0.625000,0.906250
9668,1.000000,0.625000,0.906250
9669,1.000000,0.625000,0.906250
9670,1.000000,0.625000,0.906250
9671,1.000000,0.625000,0.906250
9672,1.000000,0.625000,0.906250
9673,1.000000,0.625000,0.906250
9674,1.000000,0.625000,0.906250
9675,1.000000,0.625000,0.906250
9676,1.000000,0.625000,0.906250
9677,1.000000,0.625000,0.906250
9678,1.000000,0.625000,0.906250
9679,1.000000,0.625000,0.906250
9680,1.000000,0.625000,0.906250
9681,1.000000,0.625000,0.906250
9682,1.000000,0.625000,0.906250
9683,1.000000,0.625000,0.906250
9684,1.000000,0.625000,0.906250
9685,1.000000,0.625000,0.906250
9686,1.000000,0.625000,0.906250
9687,1.000000,0.625000,0.906250
9688,1.000000,0.625000,0.906250
9689,1.000000,0.625000,0.906250
9690,1.000000,0.625000,0.906250
9691,1.000000,0.625000,0.906250
9692,1.000000,0.625000,0.906250
9693,1.000000,0.625000,0.906250
9694,1.000000,0.625000,0.906250
9695,1.000000,0.625000,0.906250
9696,1.000000,0.625000,0.906250
9697,1.000000,0.625000,0.906250
9698,1.000000,0.625000,0.906250
9699,1.000000,0.625000,0.906250
9700,1.000000,0.625000,0.906250
9701,1.000000,0.625000,0.906250
9702,1.000000,0.625000,0.906250
9703,1.000000,0.625000,0.906250
9704,1.000000,0.625000,0.906250
9705,1.000000,0.625000,0.906250
9706,1.000000,0.625000,0.906250
9707,1.000000,0.625000,0.906250
9708,1.000000,0.625000,0.906250
9709,1.000000,0.625000,0.906250
9710,1.000000,0.625000,0.906250
9711,1.000000,0.625000,0.906250
9712,1.000000,0.625000,0.906250
9713,1.000000,0.625000,0.906250
9714,1.000000,0.625000,0.906250
9715,1.000000,0.625000,0.906250
9716,1.000000,0.625000,0.906250
9717,1.000000,0.625000,0.906250
9718,1.000000,0.625000,0.906250
9719,1.000000,0.625000,0.906250
9720,1.000000,0.625000,0.906250
9721,1.000000,0.625000,0.906250
9722,1.000000,0.625000,0.906250
9723,1.000000,0.625000,0.906250
9724,1.000000,0.625000,0.906250
9725,1.000000,0.625000,0.906250
9726,1.000000,0.625000,0.906250
9727,1.000000,0.625000,0.906250
9728,1.000000,0.625000,0.906250
9729,1.000000,0.625000,0.906250
9730,1.000000,0.625000,0.906250
9731,1.000000,0.625000,0.906250
9732,1.000000,0.625000,0.906250
9733,1.000000,0.625000,0.906250
9734,1.000000,0.625000,0.906250
9735,1.000000,0.625000,0.906250
9736,1.000000,0.625000,0.906250
9737,1.000000,0.625000,0.906250
9738,1.000000,0.625000,0.906250
9739,1.000000,0.625000,0.906250
9740,1.000000,0.625000,0.906250
9741,1.000000,0.625000,0.906250
9742,1.000000,0.625000,0.906250
9743,1.000000,0.625000,0.906250
9744,1.000000,0.625000,0.906250
9745,1.000000,0.625000,0.906250
9746,1.000000,0.625000,0.906250
9747,1.000000,0.625000,0.906250
9748,1.000000,0.625000,0.906250
9749,1.000000,0.625000,0.906250
9750,1.000000,0.625000,0.906250
9751,1.000000,0.625000,0.906250
9752,1.000000,0.625000,0.906250
9753,1.000000,0.625000,0.906250
9754,1.000000,0.625000,0.906250
9755,1.000000,0.625000,0.906250
9756,1.000000,0.625000,0.906250
9757,1.000000,0.625000,0.906250
9758,1.000000,0.625000,0.906250
9759,1.000000,0.625000,0.906250
9760,1.000000,0.625000,0.906250
9761,1.000000,0.625000,0.906250
9762,1.000000,0.625000,0.906250
9763,1.000000,0.625000,0.906250
9764,1.000000,0.625000,0.906250
9765,1.000000,0.625000,0.906250
9766,1.000000,0.625000,0.906250
9767,1.000000,0.625000,0.906250
9768,1.000000,0.625000,0.906250
9769,1.000000,0.625000,0.906250
9770,1.000000,0.625000,0.906250
9771,1.000000,0.625000,0.906250
9772,1.000000,0.625000,0.906250
9773,1.000000,0.625000,0.906250
9774,1.000000,0.625000,0.906250
9775,1.000000,0.625000,0.906250
9776,1.000000,0.625000,0.906250
9777,1.000000,0.625000,0.906250
9778,1.000000,0.625000,0.906250
9779,1.000000,0.625000,0.906250
9780,1.000000,0.625000,0.906250
9781,1.000000,0.625000,0.906250
9782,1.000000,0.625000,0.906250
9783,1.000000,0.625000,0.906250
9784,1.000000,0.625000,0.906250
9785,1.000000,0.625000,0.906250
9786,1.000000,0.625000,0.906250
9787,1.000000,0.625000,0.906250
9788,1.000000,0.625000,0.906250
9789,1.000000,0.625000,0.906250
9790,1.000000,0.625000,0.906250
9791,1.000000,0.625000,0.906250
9792,1.000000,0.625000,0.906250
9793,1.000000,0.625000,0.906250
9794,1.000000,0.625000,0.906250
9795,1.000000,0.625000,0.906250
9796,1.000000,0.625000,0.906250
9797,1.000000,0.625000,0.906250
9798,1.000000,0.625000,0.906250
9799,1.000000,0.625000,0.906250
9800,1.000000,0.625000,0.906250
9801,1.000000,0.625000,0.906250
9802,1.000000,0.625000,0.906250
9803,1.000000,0.625000,0.906250
9804,1.000000,0.625000,0.906250
9805,1.000000,0.625000,0.906250
9806,1.000000,0.625000,0.906250
9807,1.000000,0.625000,0.906250
9808,1.000000,0.625000,0.906250
9809,1.000000,0.625000,0.906250
9810,1.000000,0.625000,0.906250
9811,1.000000,0.625000,0.906250
9812,1.000000,0.625000,0.906250
9813,1.000000,0.625000,0.906250
9814,1.000000,0.625000,0.906250
9815,1.000000,0.625000,0.906250
9816,1.000000,0.625000,0.906250
9817,1.000000,0.625000,0.906250
9818,1.000000,0.625000,0.906250
9819,1.000000,0.625000,0.906250
9820,1.000000,0.625000,0.906250
9821,1.000000,0.625000,0.906250
9822,1.000000,0.625000,0.906250
9823,1.000000,0.625000,0.906250
9824,1.000000,0.625000,0.906250
9825,1.000000,0.625000,0.906250
9826,1.000000,0.625000,0.906250
9827,1.000000,0.625000,0.906250
9828,1.000000,0.625000,0.906250
9829,1.000000,0.625000,0.906250
9830,1.000000,0.625000,0.906250
9831,1.000000,0.625000,0.906250
9832,1.000000,0.625000,0.906250
9833,1.000000,0.625000,0.906250
9834,1.000000,0.625000,0.906250
9835,1.000000,0.625000,0.906250
9836,1.000000,0.625000,0.906250
9837,1.000000,0.625000,0.906250
9838,1.000000,0.625000,0.906250
9839,1.000000,0.625000,0.906250
9840,1.000000,0.625000,0.906250
9841,1.000000,0.625000,0.906250
9842,1.000000,0.625000,0.906250
9843,1.000000,0.625000,0.906250
9844,1.000000,0.625000,0.906250
9845,1.000000,0.625000,0.906250
9846,1.000000,0.625000,0.906250
9847,1.000000,0.625000,0.906250
9848,1.000000,0.625000,0.906250
9849,1.000000,0.625000,0.906250
9850,1.000000,0.625000,0.906250
9851,1.000000,0.625000,0.906250
9852,1.000000,0.625000,0.906250
9853,1.000000,0.625000,0.906250
9854,1.000000,0.625000,0.906250
9855,1.000000,0.625000,0.906250
9856,1.000000,0.625000,0.906250
9857,1.000000,0.625000,0.906250
9858,1.000000,0.625000,0.906250
9859,1.000000,0.625000,0.906250
9860,1.000000,0.625000,0.906250
9861,1.000000,0.625000,0.906250
9862,1.000000,0.625000,0.906250
9863,1.000000,0.625000,0.906250
9864,1.000000,0.625000,0.906250
9865,1.000000,0.625000,0.906250
9866,1.000000,0.625000,0.906250
9867,1.000000,0.625000,0.906250
9868,1.000000,0.625000,0.906250
9869,1.000000,0.625000,0.906250
9870,1.000000,0.625000,0.906250
9871,1.000000,0.625000,0.906250
9872,1.000000,0.625000,0.906250
9873,1.000000,0.625000,0.906250
9874,1.000000,0.625000,0.906250
9875,1.000000,0.625000,0.906250
9876,1.000000,0.625000,0.906250
9877,1.000000,0.625000,0.906250
9878,1.000000,0.625000,0.906250
9879,1.000000,0.625000,0.906250
9880,1.000000,0.625000,0.906250
9881,1.000000,0.625000,0.906250
9882,1.000000,0.625000,0.906250
9883,1.000000,0.625000,0.906250
9884,1.000000,0.625000,0.906250
9885,1.000000,0.625000,0.906250
9886,1.000000,0.625000,0.906250
9887,1.000000,0.625000,0.906250
9888,1.000000,0.625000,0.906250
9889,1.000000,0.625000,0.906250
9890,1.000000,0.625000,0.906250
9891,1.000000,0.625000,0.906250
9892,1.000000,0.625000,0.906250
9893,1.000000,0.625000,0.906250
9894,1.000000,0.625000,0.906250
9895,1.000000,0.625000,0.906250
9896,1.000000,0.625000,0.906250
9897,1.000000,0.625000,0.906250
9898,1.000000,0.625000,0.906250
9899,1.000000,0.625000,0.906250
9900,1.000000,0.625000,0.906250
9901,1.000000,0.625000,0.906250
9902,1.000000,0.625000,0.906250
9903,1.000000,0.625000,0.906250
9904,1.000000,0.625000,0.906250
9905,1.000000,0.625000,0.906250
9906,1.000000,0.625000,0.906250
9907,1.000000,0.625000,0.906250
9908,1.000000,0.625000,0.906250
9909,1.000000,0.625000,0.906250
9910,1.000000,0.625000,0.906250
9911,1.000000,0.625000,0.906250
9912,1.000000,0.625000,0.906250
9913,1.000000,0.625000,0.906250
9914,1.000000,0.625000,0.906250
9915,1.000000,0.625000,0.906250
9916,1.000000,0.625000,0.906250
9917,1.000000,0.625000,0.906250
9918,1.000000,0.625000,0.906250
9919,1.000000,0.625000,0.906250
9920,1.000000,0.625000,0.906250
9921,1.000000,0.625000,0.906250
9922,1.000000,0.625000,0.906250
9923,1.000000,0.625000,0.906250
9924,1.000000,0.625000,0.906250
9925,1.000000,0.625000,0.906250
9926,1.000000,0.625000,0.906250
9927,1.000000,0.625000,0.906250
9928,1.000000,0.625000,0.906250
9929,1.000000,0.625000,0.906250
9930,1.000000,0.625000,0.906250
9931,1.000000,0.625000,0.906250
9932,1.000000,0.625000,0.906250
9933,1.000000,0.625000,0.906250
9934,1.000000,0.625000,0.906250
9935,1.000000,0.625000,0.906250
9936,1.000000,0.625000,0.906250
9937,1.000000,0.625000,0.906250
9938,1.000000,0.625000,0.906250
9939,1.000000,0.625000,0.906250
9940,1.000000,0.625000,0.906250
9941,1.000000,0.625000,0.906250
9942,1.000000,0.625000,0.906250
9943,1.000000,0.625000,0.906250
9944,1.000000,0.625000,0.906250
9945,1.000000,0.625000,0.906250
9946,1.000000,0.625000,0.906250
9947,1.000000,0.625000,0.906250
9948,1.000000,0.625000,0.906250
9949,1.000000,0.625000,0.906250
9950,1.000000,0.625000,0.906250
9951,1.000000,0.625000,0.906250
9952,1.000000,0.625000,0.906250
9953,1.000000,0.625000,0.906250
9954,1.000000,0.625000,0.906250
9955,1.000000,0.625000,0.906250
9956,1.000000,0.625000,0.906250
9957,1.000000,0.625000,0.906250
9958,1.000000,0.625000,0.906250
9959,1.000000,0.625000,0.906250
9960,1.000000,0.625000,0.906250
9961,1.000000,0.625000,0.906250
9962,1.000000,0.625000,0.906250
9963,1.000000,0.625000,0.906250
9964,1.000000,0.625000,0.906250
9965,1.000000,0.625000,0.906250
9966,1.000000,0.625000,0.906250
9967,1.000000,0.625000,0.906250
9968,1.000000,0.625000,0.906250
9969,1.000000,0.625000,0.906250
9970,1.000000,0.625000,0.906250
9971,1.000000,0.625000,0.906250
9972,1.000000,0.625000,0.906250
9973,1.000000,0.625000,0.906250
9974,1.000000,0.625000,0.906250
9975,1.000000,0.625000,0.906250
9976,1.000000,0.625000,0.906250
9977,1.000000,0.625000,0.906250
9978,1.000000,0.625000,0.906250
9979,1.000000,0.625000,0.906250
9980,1.000000,0.625000,0.906250
9981,1.000000,0.625000,0.906250
9982,1.000000,0.625000,0.906250
9983,1.000000,0.625000,0.906250
9984,1.000000,0.625000,0.906250
9985,1.000000,0.625000,0.906250
9986,1.000000,0.625000,0.906250
9987,1.000000,0.625000,0.906250
9988,1.000000,0.625000,0.906250
9989,1.000000,0.625000,0.906250
9990,1.000000,0.625000,0.906250
9991,1.000000,0.625000,0.906250
9992,1.000000,0.625000,0.906250
9993,1.000000,0.625000,0.906250
9994,1.000000,0.625000,0.906250
9995,1.000000,0.625000,0.906250
9996,1.000000,0.625000,0.906250
9997,1.000000,0.625000,0.906250
9998,1.000000,0.625000,0.906250
9999,1.000000,0.625000,0.906250
10000,1.000000,0.625000,0.906250
10001,1.000000,0.625000,0.906250
10002,1.000000,0.625000,0.906250
10003,1.000000,0.625000,0.906250
10004,1.000000,0.625000,0.906250
10005,1.000000,0.625000,0.906250
10006,1.000000,0.625000,0.906250
10007,1.000000,0.625000,0.906250
10008,1.000000,0.625000,0.906250
10009,1.000000,0.625000,0.906250
10010,1.000000,0.625000,0.906250
10011,1.000000,0.625000,0.906250
10012,1.000000,0.625000,0.906250
10013,1.000000,0.625000,0.906250
10014,1.000000,0.625000,0.906250
10015,1.000000,0.625000,0.906250
10016,1.000000,0.625000,0.906250
10017,1.000000,0.625000,0.906250
10018,1.000000,0.625000,0.906250
10019,1.000000,0.625000,0.906250
10020,1.000000,0.625000,0.906250
10021,1.000000,0.625000,0.906250
10022,1.000000,0.625000,0.906250
10023,1.000000,0.625000,0.906250
10024,1.000000,0.625000,0.906250
10025,1.000000,0.625000,0.906250
10026,1.000000,0.625000,0.906250
10027,1.000000,0.625000,0.906250
10028,1.000000,0.625000,0.906250
10029,1.000000,0.625000,0.906250
10030,1.000000,0.625000,0.906250
10031,1.000000,0.625000,0.906250
10032,1.000000,0.625000,0.906250
10033,1.000000,0.625000,0.906250
10034,1.000000,0.625000,0.906250
10035,1.000000,0.625000,0.906250
10036,1.000000,0.625000,0.906250
10037,1.000000,0.625000,0.906250
10038,1.000000,0.625000,0.906250
10039,1.000000,0.625000,0.906250
10040,1.000000,0.625000,0.906250
10041,1.000000,0.625000,0.906250
10042,1.000000,0.625000,0.906250
10043,1.000000,0.625000,0.906250
10044,1.000000,0.625000,0.906250
10045,1.000000,0.625000,0.906250
10046,1.000000,0.625000,0.906250
10047,1.000000,0.625000,0.906250
10048,1.000000,0.625000,0.906250
10049,1.000000,0.625000,0.906250
10050,1.000000,0.625000,0.906250
10051,1.000000,0.625000,0.906250
10052,1.000000,0.625000,0.906250
10053,1.000000,0.625000,0.906250
10054,1.000000,0.625000,0.906250
10055,1.000000,0.625000,0.906250
10056,1.000000,0.625000,0.906250
10057,1.000000,0.625000,0.906250
10058,1.000000,0.625000,0.906250
10059,1.000000,0.625000,0.906250
10060,1.000000,0.625000,0.906250
10061,1.000000,0.625000,0.906250
10062,1.000000,0.625000,0.906250
10063,1.000000,0.625000,0.906250
10064,1.000000,0.625000,0.906250
10065,1.000000,0.625000,0.906250
10066,1.000000,0.625000,0.906250
10067,1.000000,0.625000,0.906250
10068,1.000000,0.625000,0.906250
10069,1.000000,0.625000,0.906250
10070,1.000000,0.625000,0.906250
10071,1.000000,0.625000,0.906250
10072,1.000000,0.625000,0.906250
10073,1.000000,0.625000,0.906250
10074,1.000000,0.625000,0.906250
10075,1.000000,0.625000,0.906250
10076,1.000000,0.625000,0.906250
10077,1.000000,0.625000,0.906250
10078,1.000000,0.625000,0.906250
10079,1.000000,0.625000,0.906250
10080,1.000000,0.625000,0.906250
10081,1.000000,0.625000,0.906250
10082,1.000000,0.625000,0.906250
10083,1.000000,0.625000,0.906250
10084,1.000000,0.625000,0.906250
10085,1.000000,0.625000,0.906250
10086,1.000000,0.625000,0.906250
10087,1.000000,0.625000,0.906250
10088,1.000000,0.625000,0.906250
10089,1.000000,0.625000,0.906250
10090,1.000000,0.625000,0.906250
10091,1.000000,0.625000,0.906250
10092,1.000000,0.625000,0.906250
10093,1.000000,0.625000,0.906250
10094,1.000000,0.625000,0.906250
10095,1.000000,0.625000,0.906250
10096,1.000000,0.625000,0.906250
10097,1.000000,0.625000,0.906250
10098,1.000000,0.625000,0.906250
10099,1.000000,0.625000,0.906250
10100,1.000000,0.625000,0.906250
10101,1.000000,0.625000,0.906250
10102,1.000000,0.625000,0.906250
10103,1.000000,0.625000,0.906250
10104,1.000000,0.625000,0.906250
10105,1.000000,0.625000,0.906250
10106,1.000000,0.625000,0.906250
10107,1.000000,0.625000,0.906250
10108,1.000000,0.625000,0.906250
10109,1.000000,0.625000,0.906250
10110,1.000000,0.625000,0.906250
10111,1.000000,0.625000,0.906250
10112,1.000000,0.625000,0.906250
10113,1.000000,0.625000,0.906250
10114,1.000000,0.625000,0.906250
10115,1.000000,0.625000,0.906250
10116,1.000000,0.625000,0.906250
10117,1.000000,0.625000,0.906250
10118,1.000000,0.625000,0.906250
10119,1.000000,0.625000,0.906250
10120,1.000000,0.625000,0.906250
10121,1.000000,0.625000,0.906250
10122,1.000000,0.625000,0.906250
10123,1.000000,0.625000,0.906250
10124,1.000000,0.625000,0.906250
10125,1.000000,0.625000,0.906250
10126,1.000000,0.625000,0.906250
10127,1.000000,0.625000,0.906250
10128,1.000000,0.625000,0.906250
10129,1.000000,0.625000,0.906250
10130,1.000000,0.625000,0.906250
10131,1.000000,0.625000,0.906250
10132,1.000000,0.625000,0.906250
10133,1.000000,0.625000,0.906250
10134,1.000000,0.625000,0.906250
10135,1.000000,0.625000,0.906250
10136,1.000000,0.625000,0.906250
10137,1.000000,0.625000,0.906250
10138,1.000000,0.625000,0.906250
10139,1.000000,0.625000,0.906250
10140,1.000000,0.625000,0.906250
10141,1.000000,0.625000,0.906250
10142,1.000000,0.625000,0.906250
10143,1.000000,0.625000,0.906250
10144,1.000000,0.625000,0.906250
10145,1.000000,0.625000,0.906250
10146,1.000000,0.625000,0.906250
10147,1.000000,0.625000,0.906250
10148,1.000000,0.625000,0.906250
10149,1.000000,0.625000,0.906250
10150,1.000000,0.625000,0.906250
10151,1.000000,0.625000,0.906250
10152,1.000000,0.625000,0.906250
10153,1.000000,0.625000,0.906250
10154,1.000000,0.625000,0.906250
10155,1.000000,0.625000,0.906250
10156,1.000000,0.625000,0.906250
10157,1.000000,0.625000,0.906250
10158,1.000000,0.625000,0.906250
10159,1.000000,0.625000,0.906250
10160,1.000000,0.625000,0.906250
10161,1.000000,0.625000,0.906250
10162,1.000000,0.625000,0.906250
10163,1.000000,0.625000,0.906250
10164,1.000000,0.625000,0.906250
10165,1.000000,0.625000,0.906250
10166,1.000000,0.625000,0.906250
10167,1.000000,0.625000,0.906250
10168,1.000000,0.625000,0.906250
10169,1.000000,0.625000,0.906250
10170,1.000000,0.625000,0.906250
10171,1.000000,0.625000,0.906250
10172,1.000000,0.625000,0.906250
10173,1.000000,0.625000,0.906250
10174,1.000000,0.625000,0.906250
10175,1.000000,0.625000,0.906250
10176,1.000000,0.625000,0.906250
10177,1.000000,0.625000,0.906250
10178,1.000000,0.625000,0.906250
10179,1.000000,0.625000,0.906250
10180,1.000000,0.625000,0.906250
10181,1.000000,0.625000,0.906250
10182,1.000000,0.625000,0.906250
10183,1.000000,0.625000,0.906250
10184,1.000000,0.625000,0.906250
10185,1.000000,0.625000,0.906250
10186,1.000000,0.625000,0.906250
10187,1.000000,0.625000,0.906250
10188,1.000000,0.625000,0.906250
10189,1.000000,0.625000,0.906250
10190,1.000000,0.625000,0.906250
10191,1.000000,0.625000,0.906250
10192,1.000000,0.625000,0.906250
10193,1.000000,0.625000,0.906250
10194,1.000000,0.625000,0.906250
10195,1.000000,0.625000,0.906250
10196,1.000000,0.625000,0.906250
10197,1.000000,0.625000,0.906250
10198,1.000000,0.625000,0.906250
10199,1.000000,0.625000,0.906250
10200,1.000000,0.625000,0.906250
10201,1.000000,0.625000,0.906250
10202,1.000000,0.625000,0.906250
10203,1.000000,0.625000,0.906250
10204,1.000000,0.625000,0.906250
10205,1.000000,0.625000,0.906250
10206,1.000000,0.625000,0.906250
10207,1.000000,0.625000,0.906250
10208,1.000000,0.625000,0.906250
10209,1.000000,0.625000,0.906250
10210,1.000000,0.625000,0.906250
10211,1.000000,0.625000,0.906250
10212,1.000000,0.625000,0.906250
10213,1.000000,0.625000,0.906250
10214,1.000000,0.625000,0.906250
10215,1.000000,0.625000,0.906250
10216,1.000000,0.625000,0.906250
10217,1.000000,0.625000,0.906250
10218,1.000000,0.625000,0.906250
10219,1.000000,0.625000,0.906250
10220,1.000000,0.625000,0.906250
10221,1.000000,0.625000,0.906250
10222,1.000000,0.625000,0.906250
10223,1.000000,0.625000,0.906250
10224,1.000000,0.625000,0.906250
10225,1.000000,0.625000,0.906250
10226,1.000000,0.625000,0.906250
10227,1.000000,0.625000,0.906250
10228,1.000000,0.625000,0.906250
10229,1.000000,0.625000,0.906250
10230,1.000000,0.625000,0.906250
10231,1.000000,0.625000,0.906250
10232,1.000000,0.625000,0.906250
10233,1.000000,0.625000,0.906250
10234,1.000000,0.625000,0.906250
10235,1.000000,0.625000,0.906250
10236,1.000000,0.625000,0.906250
10237,1.000000,0.625000,0.906250
10238,1.000000,0.625000,0.906250
10239,1.000000,0.625000,0.906250
10240,1.000000,0.625000,0.906250
10241,1.000000,0.625000,0.906250
10242,1.000000,0.625000,0.906250
10243,1.000000,0.625000,0.906250
10244,1.000000,0.625000,0.906250
10245,1.000000,0.625000,0.906250
10246,1.000000,0.625000,0.906250
10247,1.000000,0.625000,0.906250
10248,1.000000,0.625000,0.906250
10249,1.000000,0.625000,0.906250
10250,1.000000,0.625000,0.906250
10251,1.000000,0.625000,0.906250
10252,1.000000,0.625000,0.906250
10253,1.000000,0.625000,0.906250
10254,1.000000,0.625000,0.906250
10255,1.000000,0.625000,0.906250
10256,1.000000,0.625000,0.906250
10257,1.000000,0.625000,0.906250
10258,1.000000,0.625000,0.906250
10259,1.000000,0.625000,0.906250
10260,1.000000,0.625000,0.906250
10261,1.000000,0.625000,0.906250
10262,1.000000,0.625000,0.906250
10263,1.000000,0.625000,0.906250
10264,1.000000,0.625000,0.906250
10265,1.000000,0.625000,0.906250
10266,1.000000,0.625000,0.906250
10267,1.000000,0.625000,0.906250
10268,1.000000,0.625000,0.906250
10269,1.000000,0.625000,0.906250
10270,1.000000,0.625000,0.906250
10271,1.000000,0.625000,0.906250
10272,1.000000,0.625000,0.906250
10273,1.000000,0.625000,0.906250
10274,1.000000,0.625000,0.906250
10275,1.000000,0.625000,0.906250
10276,1.000000,0.625000,0.906250
10277,1.000000,0.625000,0.906250
10278,1.000000,0.625000,0.906250
10279,1.000000,0.625000,0.906250
10280,1.000000,0.625000,0.906250
10281,1.000000,0.625000,0.906250
10282,1.000000,0.625000,0.906250
10283,1.000000,0.625000,0.906250
10284,1.000000,0.625000,0.906250
10285,1.000000,0.625000,0.906250
10286,1.000000,0.625000,0.906250
10287,1.000000,0.625000,0.906250
10288,1.000000,0.625000,0.906250
10289,1.000000,0.625000,0.906250
10290,1.000000,0.625000,0.906250
10291,1.000000,0.625000,0.906250
10292,1.000000,0.625000,0.906250
10293,1.000000,0.625000,0.906250
10294,1.000000,0.625000,0.906250
10295,1.000000,0.625000,0.906250
10296,1.000000,0.625000,0.906250
10297,1.000000,0.625000,0.906250
10298,1.000000,0.625000,0.906250
10299,1.000000,0.625000,0.906250
10300,1.000000,0.625000,0.906250
10301,1.000000,0.625000,0.906250
10302,1.000000,0.625000,0.906250
10303,1.000000,0.625000,0.906250
10304,1.000000,0.625000,0.906250
10305,1.000000,0.625000,0.906250
10306,1.000000,0.625000,0.906250
10307,1.000000,0.625000,0.906250
10308,1.000000,0.625000,0.906250
10309,1.000000,0.625000,0.906250
10310,1.000000,0.625000,0.906250
10311,1.000000,0.625000,0.906250
10312,1.000000,0.625000,0.906250
10313,1.000000,0.625000,0.906250
10314,1.000000,0.625000,0.906250
10315,1.000000,0.625000,0.906250
10316,1.000000,0.625000,0.906250
10317,1.000000,0.625000,0.906250
10318,1.000000,0.625000,0.906250
10319,1.000000,0.625000,0.906250
10320,1.000000,0.625000,0.906250
10321,1.000000,0.625000,0.906250
10322,1.000000,0.625000,0.906250
10323,1.000000,0.625000,0.906250
10324,1.000000,0.625000,0.906250
10325,1.000000,0.625000,0.906250
10326,1.000000,0.625000,0.906250
10327,1.000000,0.625000,0.906250
10328,1.000000,0.625000,0.906250
10329,1.000000,0.625000,0.906250
10330,1.000000,0.625000,0.906250
10331,1.000000,0.625000,0.906250
10332,1.000000,0.625000,0.906250
10333,1.000000,0.625000,0.906250
10334,1.000000,0.625000,0.906250
10335,1.000000,0.625000,0.906250
10336,1.000000,0.625000,0.906250
10337,1.000000,0.625000,0.906250
10338,1.000000,0.625000,0.906250
10339,1.000000,0.625000,0.906250
10340,1.000000,0.625000,0.906250
10341,1.000000,0.625000,0.906250
10342,1.000000,0.625000,0.906250
10343,1.000000,0.625000,0.906250
10344,1.000000,0.625000,0.906250
10345,1.000000,0.625000,0.906250
